timestep,reward,baseline_cost,agent_cost,clip_pen,house_1_battery_P,house_1_pv_P,house_1_electrical_load_P,house_1_battery_SOC,house_1_heatpump_el_P,house_1_thermal_storage_SOC_th
2015-11-26 01:30:00,-0.08539884947755272,-0.010806705875007521,-0.06501741960941906,3.1188135743141174,-0.0,0.0,0.053820280134558,1.0,0.875,0.19582629986274672
2015-11-26 01:45:00,-0.018438977744776458,-0.010759502526003373,-0.003666619084752304,2.5531861186027527,-0.0,0.0,0.052380272639318624,1.0,0.0,0.1720141429053974
2015-11-26 02:00:00,-0.02290064497056898,-0.010750357690723763,-0.00360361875683565,3.0047383904457092,-0.0,0.0,0.051480267954794996,1.0,0.0,0.1480788620754661
2015-11-26 02:15:00,-0.01952700028064215,-0.010844264009476832,-0.0035595185272939683,2.681174576282501,-0.0,0.0,0.050850264675628115,1.0,0.0,0.12367571052972341
2015-11-26 02:30:00,-0.01753935287116078,-0.01096645635612876,-0.003543768445314747,2.4962040781974792,-0.0,0.0,0.05062526350449638,1.0,0.0,0.09880468826816931
2015-11-26 02:45:00,-0.020790982049637093,-0.011075984562209661,-0.0035154182977522094,2.8351548314094543,-0.0,0.0,0.050220261396460124,1.0,0.0,0.07346579529080378
2015-11-26 03:00:00,-0.019923559190580375,-0.011185448737937316,-0.00348706815018975,2.762193977832794,-0.0,0.0,0.04981525928842499,1.0,0.0,0.04765903159762685
2015-11-26 03:15:00,-0.020212184595644705,-0.01154273249161642,-0.0034713180682105272,2.82835990190506,-0.0,0.0,0.04959025811729324,1.0,0.0,0.020645653953146798
2015-11-26 03:30:00,-0.09755463633023473,-0.011888630112826034,-0.076609675339507,3.283359110355377,-0.0,0.0,0.049185256009257,1.0,1.0452386774122715,0.23690191791534818
2015-11-26 03:45:00,-0.11727056861605542,-0.012264097749972303,-0.09781785172884358,3.1716814637184143,-0.0,0.0,0.049185256009257,1.0,1.3482126258313656,0.5223026114908504
2015-11-26 04:00:00,-0.11734103197559209,-0.012650241278695906,-0.0967882793845065,3.3202993869781494,-0.0,0.0,0.049320256711936496,1.0,1.3333694487810135,0.8025231487756118
2015-11-26 04:15:00,-0.10942330404944921,-0.013727544722913532,-0.07323686822704,4.991398054532274,-0.0,0.0,0.04981525928842499,1.0,0.9964257153835748,1.0
2015-11-26 04:30:00,-0.06392604013245788,-0.014825058896836593,-0.014825058896836593,6.392604013245788,-0.0,0.0,0.050490262801818,1.0,0.16129629286727612,1.0
2015-11-26 04:45:00,-0.06383751093738928,-0.015946017451154235,-0.015946017451154235,6.383751093738928,-0.0,0.0,0.05139026748634275,1.0,0.17640998181586057,1.0
2015-11-26 05:00:00,-0.06840515364915652,-0.01709050525008489,-0.01709050525008489,6.840515364915651,-0.0,0.0,0.052515273341998125,1.0,0.19163480165921454,1.0
2015-11-26 05:15:00,-0.06532429312013883,-0.018278818525660906,-0.018278818525660906,6.532429312013884,-0.0,0.0,0.05535028809824963,1.0,0.20577569083976327,1.0
2015-11-26 05:30:00,-0.062461323472085974,-0.019683335293476767,-0.019683335293476767,6.246132347208597,-0.0,0.0,0.06124531878188438,1.0,0.21994518541064087,1.0
2015-11-26 05:45:00,-0.06553558180941596,-0.021408012176614692,-0.021408012176614692,6.553558180941597,-0.0,0.0,0.07168537312236675,1.0,0.23414337225784315,1.0
2015-11-26 06:00:00,-0.06522619779997593,-0.0235001055276883,-0.0235001055276883,6.5226197799975925,-0.0,0.0,0.08734545463309087,1.0,0.24837033861959912,1.0
2015-11-26 06:15:00,-0.06418662279593156,-0.024512130335525625,-0.024512130335525625,6.418662279593155,-0.0,0.0,0.10633555347655611,1.0,0.24383773703095285,1.0
