timestep,step,agent_power_house_1,baseline_power_house_1,power_diff_house_1,house_1_battery_P_bat,house_1_battery_SOC,agent_cost,baseline_cost,cost_saving,reward
2015-11-29 20:00:00,602,-0.2241011664465717,-0.2241011664465717,0.0,,,0.01641473543869795,0.01641473543869795,0.0,0.0
2015-11-29 20:15:00,603,-0.21267110695311223,-0.21267110695311223,0.0,,,0.01568708165126002,0.01568708165126002,0.0,0.0
2015-11-29 20:30:00,604,-0.20191605097304585,-0.20191605097304585,0.0,,,0.014886977486717858,0.014886977486717858,0.0,0.0
2015-11-29 20:45:00,605,-0.1932310057673846,-0.1932310057673846,0.0,,,0.014134123568113211,0.014134123568113211,0.0,0.0
2015-11-29 21:00:00,606,-0.18607596852541614,-0.18607596852541614,0.0,,,0.013526170403716923,0.013526170403716923,0.0,0.0
2015-11-29 21:15:00,607,-0.17959593479684063,-0.17959593479684063,0.0,,,0.01302531779677913,0.01302531779677913,0.0,0.0
2015-11-29 21:30:00,608,-0.17284589966290725,-0.17284589966290725,0.0,,,0.012571715435778846,0.012571715435778846,0.0,0.0
2015-11-29 21:45:00,609,-0.16506085914177185,-0.16506085914177185,0.0,,,0.012099212976403508,0.012099212976403508,0.0,0.0
2015-11-29 22:00:00,610,-0.15637581393611177,-0.15637581393611177,0.0,,,0.011554260139924031,0.011554260139924031,0.0,0.0
2015-11-29 22:15:00,611,-0.1470157652170575,-0.1470157652170575,0.0,,,0.010946306975527825,0.010946306975527825,0.0,0.0
2015-11-29 22:30:00,612,-0.13716071392151588,-0.13716071392151588,0.0,,,0.010291103565194026,0.010291103565194026,0.0,0.0
2015-11-29 22:45:00,613,-0.12717066192329474,-0.12717066192329474,0.0,,,0.009601249974506112,0.009601249974506112,0.0,0.0
2015-11-29 23:00:00,614,-0.11704560922239637,-0.11704560922239637,0.0,,,0.008901946334630633,0.008901946334630633,0.0,0.0
2015-11-29 23:15:00,615,-0.10705555722417526,-0.10705555722417526,0.0,,,0.008193192645567747,0.008193192645567747,0.0,0.0
2015-11-29 23:30:00,616,-0.09720050592863361,-0.09720050592863361,0.0,,,0.007493889005692269,0.007493889005692269,0.0,0.0
2015-11-29 23:45:00,617,-0.088020458146485,-0.088020458146485,0.0,,,0.006804035415004353,0.006804035415004353,0.0,0.0
2015-11-30 00:00:00,618,-0.07915541200391926,-0.07915541200391926,0.0,,,0.006161432070253951,0.006161432070253951,0.0,0.0
2015-11-30 00:15:00,619,-0.07146037195123613,-0.07146037195123613,0.0,,,0.005540878840274349,0.005540878840274349,0.0,0.0
2015-11-30 00:30:00,620,-0.06498033822266062,-0.06498033822266062,0.0,,,0.005002226036586529,0.005002226036586529,0.0,0.0
2015-11-30 00:45:00,621,-0.06016531316045512,-0.06016531316045512,0.0,,,0.004548623675586244,0.004548623675586244,0.0,0.0
2015-11-30 01:00:00,622,-0.056790295593489,-0.056790295593489,0.0,,,0.004211571921231859,0.004211571921231859,0.0,0.0
2015-11-30 01:15:00,623,-0.054540283882177125,-0.054540283882177125,0.0,,,0.00397532069154423,0.00397532069154423,0.0,0.0
2015-11-30 01:30:00,624,-0.053145276621165,-0.053145276621165,0.0,,,0.003817819871752399,0.003817819871752399,0.0,0.0
2015-11-30 01:45:00,625,-0.052200271702414126,-0.052200271702414126,0.0,,,0.00372016936348155,0.00372016936348155,0.0,0.0
2015-11-30 02:00:00,626,-0.051570268423247245,-0.051570268423247245,0.0,,,0.003654019019168989,0.003654019019168989,0.0,0.0
2015-11-30 02:15:00,627,-0.05130026701788938,-0.05130026701788938,0.0,,,0.0036099187896273077,0.0036099187896273077,0.0,0.0
2015-11-30 02:30:00,628,-0.050895264909854236,-0.050895264909854236,0.0,,,0.003591018691252257,0.003591018691252257,0.0,0.0
2015-11-30 02:45:00,629,-0.05053526303604412,-0.05053526303604412,0.0,,,0.003562668543689797,0.003562668543689797,0.0,0.0
