,electrical_baseload_households,thermal_energy_demand_households,electrical_baseload_business,thermal_energy_demand_business,electrical_baseload,thermal_energy_demand,pv_gen_PV_1,hp_cop_HP_Ground,hp_cop_HP_Air,price_el,co2_el,cost,co2,grid_generator_kW,natural_gas_generator_kW,district_heating_generator_kW,grid_feed-in_kW,PV_1_pv_generator_kW,electrical_load_kW,thermal_load_kW,battery_storage_kW,DRL_overflow_kW,grid_demand_link_p0_kW,grid_feed-in_link_p0_kW,battery_charge_p0_kW,battery_discharge_p0_kW,HP_Ground_heat_pump_p0_kW,HP_Air_heat_pump_p0_kW,DRL_overflow_link_bat_charge_p0_kW,DRL_overflow_link_bat_discharge_p0_kW,grid_demand_link_p1_kW,grid_feed-in_link_p1_kW,battery_charge_p1_kW,battery_discharge_p1_kW,HP_Ground_heat_pump_p1_kW,HP_Air_heat_pump_p1_kW,DRL_overflow_link_bat_charge_p1_kW,DRL_overflow_link_bat_discharge_p1_kW,battery_storage_kWh,DRL_overflow_kWh
2015-10-12 06:15:00,1.9830103215687302,5.886964916251519,1.75919699177314,2.0173758172465988,3.7422073133418703,7.904340733498118,0.0,2.6292431786499995,1.9780321492500004,28.504070000000002,382.75,48.09010850398331,645.7495027867812,6.748525176086545,-0.0,-0.0,0.0,-0.0,3.7422073133418703,7.904340733498118,0.0,0.0,6.748525176086545,-0.0,-0.0,-0.0,3.006317862746545,-0.0,-0.0,-0.0,-6.748525176086545,0.0,0.0,0.0,-7.904340733479999,0.0,0.0,0.0,193.4996130001935,1000000.0
2015-10-12 06:30:00,1.9830103215687302,5.792599264079794,1.89999675100556,1.9850381037765548,3.8830070725742902,7.777637367856348,0.0,2.6264041318999998,1.9759245955000004,28.504070000000002,382.75,48.77283325046015,654.9170671631673,6.844332511176145,-0.0,-0.0,0.0,-0.0,3.8830070725742902,7.777637367856348,0.0,0.0,6.844332511176145,-0.0,-0.0,-0.0,2.9613254386001446,-0.0,-0.0,-0.0,-6.844332511176145,0.0,0.0,0.0,-7.777637367839999,0.0,0.0,0.0,193.4994195005805,1000000.0
2015-10-12 06:45:00,1.9770102903385651,5.698233611908067,1.98039661352179,1.9527003903065105,3.957406903860355,7.650934002214578,0.0,2.62356508515,1.9738170417500005,28.504070000000002,382.75,49.00420941258718,658.0239647414471,6.876801721661106,-0.0,-0.0,0.0,-0.0,3.957406903860355,7.650934002214578,-0.003095995356034109,0.0,6.876801721661106,-0.0,0.0031591789347037926,-0.0,2.9162356388664032,-0.0,-0.0,-0.0,-6.876801721661106,0.0,-0.0030959953560097168,0.0,-7.6509340022000005,0.0,0.0,0.0,193.5,1000000.0
2015-10-12 07:00:00,1.9716102622314151,5.603867959736341,2.01479655469789,1.9203626768364666,3.986406816929305,7.524230636572808,0.0,2.6207260384,1.9717094880000006,29.253769999999996,384.18,50.151602575632644,658.6242620184186,6.857454964010813,-0.0,-0.0,0.0,-0.0,3.986406816929305,7.524230636572808,0.0,0.0,6.857454964010813,-0.0,-0.0,-0.0,2.8710481470828126,-0.0,-0.0,-0.0,-6.857454964010813,0.0,0.0,0.0,-7.52423063656,0.0,0.0,0.0,193.4998065,1000000.0
2015-10-12 07:15:00,1.9644102247552198,5.47804709017404,2.01959654648991,1.8772457255430743,3.98400677124513,7.355292815717114,0.0021344094758229118,2.6311314054,1.9794398030000004,29.253769999999996,384.18,49.58143558648479,651.1364492034951,6.7794934583111575,-0.0,-0.0,0.053360236895599655,0.0533602368956,3.98400677124513,7.355292815717114,1.1368683772161603e-13,0.0,6.7794934583111575,-0.0,-0.0,-0.0,2.7954866870671573,0.0,-0.0,-0.0,-6.7794934583111575,0.0,0.0,0.0,-7.35529281572,-0.0,0.0,0.0,193.49961300019348,1000000.0
2015-10-12 07:30:00,1.9542101716639502,5.352226220611739,2.01479655469789,1.8341287742496823,3.9690067263618403,7.186354994861421,0.018190515134892896,2.6415367724000003,1.987170118,29.253769999999996,384.18,3656.7212499999996,48022.5,500.0,-0.0,-0.0,493.76523563154586,0.454762878372,3.9690067263618403,7.186354994861421,-1.1368683772161603e-13,0.0,500.0,493.3104727531739,-0.0,-0.0,2.720520520466104,0.0,-0.0,-0.0,-500.0,-493.3104727531739,0.0,0.0,-7.186354994880001,-0.0,0.0,0.0,193.4994195005805,1000000.0
2015-10-12 07:45:00,1.94101010295759,5.226405351049437,2.01559655332989,1.7910118229562901,3.9566066562874798,7.017417174005727,0.028375776246842236,2.6519421394,1.9949004329999998,29.253769999999996,384.18,3656.7212499999996,48022.5,500.0,-0.0,-0.0,494.10664510983844,0.709394406172,3.9566066562874798,7.017417174005727,0.0,0.0,500.0,493.39725070366643,-0.0,-0.0,2.646142640045565,0.0,-0.0,-0.0,-500.0,-493.39725070366643,0.0,0.0,-7.017417174,-0.0,0.0,0.0,193.499226001161,1000000.0
2015-10-12 08:00:00,1.9254100217591699,5.100584481487136,2.0243965382819202,1.747894871662898,3.94980656004109,6.848479353150034,0.060326140450415275,2.6623475064,2.0026307479999996,31.11017,380.95,-0.0,-0.0,0.0,-0.0,-0.0,92.98600080305678,1.50815351126,3.94980656004109,6.848479353150034,99.99999999999989,0.0,-0.0,91.47784729179678,-0.0,100.0,2.572346148163222,0.0,-0.0,-0.0,0.0,-91.47784729179678,0.0,-98.0,-6.84847935316,-0.0,0.0,0.0,168.499032501935,1000000.0
2015-10-12 08:15:00,1.90680992494566,5.001379565101475,2.0383965143419602,1.7138988139123386,3.9452064392876203,6.715278379013814,0.08371502977511106,2.6849707752,2.019492164,31.11017,380.95,-0.0,-0.0,0.0,-0.0,-0.0,93.64660730432944,2.092875744376,3.9452064392876203,6.715278379013814,100.00000000000011,0.0,-0.0,91.55373155995343,-0.0,100.0,2.5010620007585698,0.0,-0.0,-0.0,0.0,-91.55373155995343,0.0,-98.0,-6.715278379,-0.0,0.0,0.0,143.49886400290248,1000000.0
2015-10-12 08:30:00,1.8924098499932702,4.902174648715814,2.05959647809002,1.6799027561617792,3.95200632808329,6.582077404877593,0.117160882729938,2.7075940440000004,2.0363535799999997,31.11017,380.95,-0.0,-0.0,0.0,-0.0,-0.0,94.54604665915801,2.929022068248,3.95200632808329,6.582077404877593,99.99999999999994,0.0,-0.0,91.61702459091,-0.0,100.0,2.4309690810060003,0.0,-0.0,-0.0,0.0,-91.61702459091,0.0,-98.0,-6.582077404880001,-0.0,0.0,0.0,118.49872050403847,1000000.0
2015-10-12 08:45:00,1.8822097969019997,4.802969732330154,2.08239643910209,1.64590669841122,3.96460623600409,6.4488764307413735,0.13974674281850652,2.7302173128000007,2.0532149959999995,31.11017,380.95,3148.605671901558,38555.28049865682,404.83297544199314,-0.0,-0.0,500.0,3.493668570464,3.96460623600409,6.4488764307413735,100.0,0.0,404.83297544199314,496.506331429536,-0.0,100.0,2.362037776453148,0.0,-0.0,-0.0,-404.83297544199314,-496.506331429536,0.0,-98.0,-6.448876430760002,-0.0,0.0,0.0,93.49860200531796,1000000.0
2015-10-12 09:00:00,1.881009790655955,4.703764815944493,2.10119640695414,1.6119106406606607,3.982206197610095,6.315675456605153,0.18118552172252705,2.7528405816000006,2.0700764119999997,29.836869999999998,373.55,3011.635252838584,37704.904994989534,403.74680760261845,-0.0,-0.0,500.0,4.52963804308,3.982206197610095,6.315675456605153,99.99999999999994,0.0,403.74680760261845,495.47036195692,-0.0,100.0,2.2942394480864623,0.0,-0.0,-0.0,-403.74680760261845,-495.47036195692,0.0,-98.0,-6.315675456600001,-0.0,0.0,0.0,68.49850850671596,1000000.0
2015-10-12 09:15:00,1.8936098562393002,4.621497324307604,2.10879639395817,1.5837187878919043,4.00240625019747,6.205216112199508,0.19207024155197547,2.7843602698000005,2.0936828609999996,29.836869999999998,373.55,-0.0,-0.0,0.0,-0.0,-0.0,96.57075308741027,4.8017560388,4.00240625019747,6.205216112199508,100.0,0.0,-0.0,91.76899704861027,-0.0,100.0,2.22859670118972,0.0,-0.0,-0.0,0.0,-91.76899704861027,0.0,-98.0,-6.2052161122000005,-0.0,0.0,0.0,43.49844000820745,1000000.0
2015-10-12 09:30:00,1.9242100155131248,4.539229832670714,2.0943964185821202,1.555526935123148,4.018606434095245,6.0947567677938626,0.224481876658954,2.815879958,2.1172893099999994,29.836869999999998,373.55,3002.864521552914,37595.0976770047,402.5709830224034,-0.0,-0.0,500.0,5.61204691648,4.018606434095245,6.0947567677938626,100.00000000000003,0.0,402.5709830224034,494.38795308352,-0.0,100.0,2.164423504803396,0.0,-0.0,-0.0,-402.5709830224034,-494.38795308352,0.0,-98.0,-6.0947567678,-0.0,0.0,0.0,18.49839650976744,1000000.0
2015-10-12 09:45:00,1.9770102903385651,4.456962341033825,2.05479648629801,1.5273350823543916,4.031806776636575,5.984297423388217,0.24067172616230842,2.8473996462,2.1408957589999997,29.836869999999998,373.55,-0.0,-0.0,0.0,-0.0,-0.0,72.39695712523061,6.01679315404,4.031806776636575,5.984297423388217,73.99351204548371,0.0,-0.0,66.38016397119061,-0.0,73.99351204548371,2.101671056743422,0.0,-0.0,-0.0,0.0,-66.38016397119061,0.0,-72.51364180457404,-5.9842974234,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 10:00:00,2.053810690084635,4.374694849396936,1.99279659231783,1.4991432295856353,4.046607282402465,5.873838078982571,0.2631004739161967,2.8789193344,2.1645022079999996,29.02767,364.12,3624.8984201097637,45470.33960115873,499.5093881265377,-0.0,-0.0,500.0,6.57751184792,4.046607282402465,5.873838078982571,0.0,0.0,499.5093881265377,493.42248815208,-0.0,-0.0,2.040292692057722,0.0,-0.0,-0.0,-499.5093881265377,-493.42248815208,0.0,0.0,-5.873838079,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 10:15:00,2.1342111085688247,4.319043310936687,1.91799672022561,1.4800722703597118,4.052207828794435,5.799115581296398,0.3188833114683396,2.9058263099499997,2.18474987775,29.02767,364.12,3614.495066221598,45339.84103831304,498.0758105933543,-0.0,-0.0,500.0,7.97208278672,4.052207828794435,5.799115581296398,0.0,0.0,498.0758105933543,492.02791721328,-0.0,-0.0,1.9956855512743237,0.0,-0.0,-0.0,-498.0758105933543,-492.02791721328,0.0,0.0,-5.799115581279999,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 10:30:00,2.2002114521006098,4.263391772476439,1.8371968583933698,1.4610013111337885,4.03740831049398,5.724393083610227,0.3188400520172485,2.9327332854999995,2.2049975474999997,29.02767,364.12,3614.077745150934,45334.60620726217,498.0183039356495,-0.0,-0.0,500.0,7.97100130044,4.03740831049398,5.724393083610227,0.0,0.0,498.0183039356495,492.02899869956,-0.0,-0.0,1.9518969256094667,0.0,-0.0,-0.0,-498.0183039356495,-492.02899869956,0.0,0.0,-5.724393083599999,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 10:45:00,2.22901160200539,4.207740234016191,1.7571969951931399,1.441930351907865,3.9862085971985297,5.6496705859240555,0.27523696445929513,2.9596402610499997,2.22524521725,29.02767,364.12,3621.3048007331167,45425.26162254644,499.0141889766718,-0.0,-0.0,500.0,6.88092411148,3.9862085971985297,5.6496705859240555,0.0,0.0,499.0141889766718,493.11907588852,-0.0,-0.0,1.9089044909517652,0.0,-0.0,-0.0,-499.0141889766718,-493.11907588852,0.0,0.0,-5.649670585919999,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 11:00:00,2.2062114833307747,4.152088695555942,1.68519711831293,1.4228593926819415,3.891408601643705,5.574948088237884,0.27201207456701115,2.9865472365999994,2.245492887,28.31367,362.11,3531.831577025414,45169.40164792034,498.9577934651939,-0.0,-0.0,500.0,6.80030186416,3.891408601643705,5.574948088237884,0.0,0.0,498.9577934651939,493.19969813584,-0.0,-0.0,1.8666867277099342,0.0,-0.0,-0.0,-498.9577934651939,-493.19969813584,0.0,0.0,-5.574948088239999,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 11:15:00,2.144411161660095,4.139990535021105,1.6235972236487501,1.4187135319806539,3.7680083853088453,5.5587040670017585,0.3071743101987194,3.0068209857999992,2.2608024810000003,28.31367,362.11,39.75739306249232,508.46639103511114,5.616706426611926,-0.0,-0.0,7.67935775496,7.67935775496,3.7680083853088453,5.5587040670017585,0.0,0.0,5.616706426611926,-0.0,-0.0,-0.0,1.848698041303926,0.0,-0.0,-0.0,-5.616706426611926,0.0,0.0,0.0,-5.558704066999998,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 11:30:00,2.062210733806875,4.127892374486269,1.57959729888862,1.4145676712793662,3.6418080326954954,5.542460045765635,0.30546145466657126,3.0270947349999995,2.2761120750000003,28.31367,362.11,3523.8926257743233,45067.86858500294,497.8362219767799,-0.0,-0.0,500.0,7.63653636668,3.6418080326954954,5.542460045765635,0.0,0.0,497.8362219767799,492.36346363332,-0.0,-0.0,1.8309503107638951,0.0,-0.0,-0.0,-497.8362219767799,-492.36346363332,0.0,0.0,-5.5424600457599995,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 11:45:00,1.9770102903385651,4.115794213951432,1.55679733787655,1.4104218105780784,3.533807628215115,5.526216024529511,0.25108812862915014,3.0473684841999993,2.291421669,28.31367,362.11,37.85004217718277,484.0728444168366,5.347246355160991,-0.0,-0.0,6.27720321572,6.27720321572,3.533807628215115,5.526216024529511,0.0,0.0,5.347246355160991,-0.0,-0.0,-0.0,1.8134387269450123,0.0,-0.0,-0.0,-5.347246355160991,0.0,0.0,0.0,-5.526216024519998,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 12:00:00,1.90680992494566,4.103696053416595,1.55399734266454,1.4062759498767907,3.4608072676101997,5.509972003293385,0.2968665142798938,3.067642233399999,2.306731263,26.671469999999996,375.38,3319.499837349355,46719.35401176617,497.8353030184471,-0.0,-0.0,500.0,7.421662857,3.4608072676101997,5.509972003293385,0.0,0.0,497.8353030184471,492.578337143,-0.0,-0.0,1.7961586078351321,0.0,-0.0,-0.0,-497.8353030184471,-492.578337143,0.0,0.0,-5.509972003279998,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 12:15:00,1.8492096251360999,4.096437157095693,1.5683973180405901,1.403788433456018,3.41760694317669,5.500225590551711,0.3302903863435032,3.087569683799999,2.321821091,26.671469999999996,375.38,34.66635196125676,487.901686679308,5.199016321373627,-0.0,-0.0,8.2572596586,8.2572596586,3.41760694317669,5.500225590551711,0.0,0.0,5.199016321373627,-0.0,-0.0,-0.0,1.7814093781976266,0.0,-0.0,-0.0,-5.199016321373627,0.0,0.0,0.0,-5.500225590559999,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 12:30:00,1.79700935343369,4.089178260774791,1.5975972681086699,1.4013009170352455,3.39460662154236,5.490479177810036,0.2734207264805625,3.107497134199999,2.336910919,26.671469999999996,375.38,34.41590428096532,484.3768322101768,5.161455934894526,-0.0,-0.0,6.835518162,6.835518162,3.39460662154236,5.490479177810036,0.0,0.0,5.161455934894526,-0.0,-0.0,-0.0,1.766849313350527,0.0,-0.0,-0.0,-5.161455934894526,0.0,0.0,0.0,-5.490479177799998,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 12:45:00,1.7496091067154,4.0819193644538885,1.6387971976567899,1.3988134006144728,3.38840630437219,5.480732765068361,0.20381199335360686,3.127424584599999,2.352000747,26.671469999999996,375.38,3333.9337499999997,46922.5,500.0,-0.0,-0.0,499.9544187321321,5.09529983384,3.38840630437219,5.480732765068361,0.0,0.0,500.0,494.85911889829214,-0.0,-0.0,1.7524747973358372,0.0,-0.0,-0.0,-500.0,-494.85911889829214,0.0,0.0,-5.480732765079998,-0.0,0.0,0.0,-0.0,1000000.0
2015-10-12 13:00:00,1.70100885375108,4.074660468132986,1.68439711968093,1.3963258841937,3.38540597343201,5.470986352326687,0.22172908953508363,3.147352034999999,2.3670905749999998,25.862269999999995,406.94,3232.7837499999996,50867.5,500.0,-0.0,-0.0,400.41953895920557,5.54322723836,3.38540597343201,5.470986352326687,-98.0,0.0,500.0,394.8763117208456,100.0,-0.0,1.7382823057224357,0.0,-0.0,-0.0,-500.0,-394.8763117208456,-98.0,0.0,-5.470986352319999,-0.0,0.0,0.0,24.5,1000000.0
2015-10-12 13:15:00,1.65300860390979,4.1012764213096276,1.72319705333304,1.4054467777365331,3.37620565724283,5.506723199046161,0.15142236406411483,3.1588335028499994,2.37580261825,25.862269999999995,406.94,679.6571135647376,10694.330613439362,105.11948310256413,-0.0,-0.0,3.785559101604,3.785559101604,3.37620565724283,5.506723199046161,-98.0,0.0,105.11948310256413,-0.0,100.0,-0.0,1.7432774453201345,0.0,-0.0,-0.0,-105.11948310256413,0.0,-98.0,0.0,-5.506723199039999,-0.0,0.0,0.0,48.9999755,1000000.0
2015-10-12 13:30:00,1.608608372806575,4.127892374486268,1.74879700955711,1.4145676712793662,3.3574053823636847,5.542460045765634,0.12178958128223533,3.1703149706999993,2.3845146615,25.862269999999995,406.94,679.5676216043014,10692.92246719466,105.10564178694314,-0.0,-0.0,3.044739532056,3.044739532056,3.3574053823636847,5.542460045765634,-97.99999999999997,0.0,105.10564178694314,-0.0,100.0,-0.0,1.7482364045791434,0.0,-0.0,-0.0,-105.10564178694314,0.0,-98.0,0.0,-5.5424600457599995,-0.0,0.0,0.0,73.49992650002449,1000000.0
2015-10-12 13:45:00,1.5696081698105249,4.154508327662908,1.7527970027171302,1.423688564822199,3.322405172527655,5.578196892485107,0.0925027145550793,3.1817964385499993,2.39322670475,25.862269999999995,406.94,3232.7837499999996,50867.5,500.0,-0.0,-0.0,397.2370031161798,2.312567863876,3.322405172527655,5.578196892485107,-98.0,0.0,500.0,394.9244352523038,100.0,-0.0,1.753159575168197,0.0,-0.0,-0.0,-500.0,-394.9244352523038,-98.0,0.0,-5.5781968924799985,-0.0,0.0,0.0,97.99985300009799,1000000.0
2015-10-12 14:00:00,1.539608013659715,4.1811242808395495,1.7439970177651,1.4328094583650322,3.2836050314248153,5.613933739204581,0.0866839855871059,3.1932779063999996,2.401938748,26.35017,434.73,624.7647713365604,10307.485266438242,94.84034013238784,-0.0,-0.0,2.167099639676,2.167099639676,3.2836050314248153,5.613933739204581,-88.002714002684,0.0,94.84034013238784,-0.0,89.79868775784082,-0.0,1.7580473431230326,0.0,-0.0,-0.0,-94.84034013238784,0.0,-88.002714002684,0.0,-5.613933739199999,-0.0,0.0,0.0,120.00043350091599,1000000.0
2015-10-12 14:15:00,1.522207923092235,4.2246776587649615,1.7299970417050599,1.4477345568896678,3.252204964797295,5.67241221565463,0.08377943631599159,3.2007403882,2.407607949,26.35017,434.73,3293.77125,54341.25,500.0,-0.0,-0.0,397.0700621663009,2.0944859079,3.252204964797295,5.67241221565463,-98.0,0.0,500.0,394.9755762584009,100.0,-0.0,1.772218776803074,0.0,-0.0,-0.0,-500.0,-394.9755762584009,-98.0,0.0,-5.67241221564,-0.0,0.0,0.0,144.5003135004825,1000000.0
2015-10-12 14:30:00,1.5192079074771598,4.2682310366903735,1.7223970547010403,1.4626596554143036,3.2416049621782,5.730890692104677,0.06115735014753984,3.2082028699999996,2.41327715,26.35017,434.73,691.8759475909482,11414.69792021125,105.0279292453822,-0.0,-0.0,1.528933753688,1.528933753688,3.2416049621782,5.730890692104677,-98.0,0.0,105.0279292453822,-0.0,100.0,-0.0,1.7863242832022028,0.0,-0.0,-0.0,-105.0279292453822,0.0,-98.0,0.0,-5.730890692119999,-0.0,0.0,0.0,169.000169000169,1000000.0
2015-10-12 14:45:00,1.5336079824295499,4.3117844146157855,1.7239970519650398,1.4775847539389393,3.2576050343945897,5.789369168554725,0.06325201282970193,3.2156653517999993,2.4189463509999998,26.35017,434.73,692.0738380942194,11417.962754498358,105.05796935567693,-0.0,-0.0,1.581300320744,1.581300320744,3.2576050343945897,5.789369168554725,-98.0,0.0,105.05796935567693,-0.0,100.0,-0.0,1.800364321280927,0.0,-0.0,-0.0,-105.05796935567693,0.0,-98.0,0.0,-5.7893691685599995,-0.0,0.0,0.0,193.5,1000000.0
2015-10-12 15:00:00,1.57140817917957,4.355337792541198,1.72599704854505,1.492509852463575,3.29740522772462,5.847847645004773,0.03052082083753227,3.2231278335999995,2.4246155519999997,27.730569999999997,441.94,35.437897679463084,564.7710992043047,5.1117445735104745,-0.0,-0.0,0.7630205209399996,0.76302052094,3.29740522772462,5.847847645004773,0.0,0.0,5.1117445735104745,-0.0,-0.0,-0.0,1.8143393457864743,0.0,-0.0,-0.0,-5.1117445735104745,0.0,0.0,0.0,-5.847847644999999,-0.0,0.0,0.0,193.4998065,1000000.0
2015-10-12 15:15:00,1.62900847898913,4.420667859429315,1.7099970759050003,1.5148975002505285,3.33900555489413,5.935565359679844,0.016759539089840274,3.2324310535499996,2.43169037975,27.730569999999997,441.94,3466.3212499999995,55242.5,500.0,-0.0,-0.0,495.2437286414876,0.418988477248,3.33900555489413,5.935565359679844,1.1368683772161603e-13,0.0,500.0,494.82474016423964,-0.0,-0.0,1.836254280864335,0.0,-0.0,-0.0,-500.0,-494.82474016423964,0.0,0.0,-5.935565359679999,-0.0,0.0,0.0,193.49961300019348,1000000.0
2015-10-12 15:30:00,1.703408866243155,4.485997926317434,1.65959716208885,1.537285148037482,3.363006028332005,6.023283074354916,0.011165917064716507,3.2417342734999997,2.4387652075,27.730569999999997,441.94,36.195669381576074,576.8476495973119,5.2210494600833774,-0.0,-0.0,0.279147926618,0.279147926618,3.363006028332005,6.023283074354916,0.0,0.0,5.2210494600833774,-0.0,-0.0,-0.0,1.8580434317513779,0.0,-0.0,-0.0,-5.2210494600833774,0.0,0.0,0.0,-6.023283074359999,-0.0,0.0,0.0,193.49941950058047,1000000.0
2015-10-12 15:45:00,1.79700935343369,4.551327993205552,1.5655973228285798,1.5596727958244359,3.3626066762622697,6.111000789029988,0.0,3.2510374934499997,2.44584003525,27.730569999999997,441.94,36.36499413738847,579.5461654440375,5.2454737334845225,-0.0,-0.0,0.0,-0.0,3.3626066762622697,6.111000789029988,-0.003095995356147796,0.0,5.2454737334845225,-0.0,0.00315917893487113,-0.0,1.879707878285651,-0.0,-0.0,-0.0,-5.2454737334845225,0.0,-0.0030959953561737075,0.0,-6.111000789039999,0.0,0.0,0.0,193.5,1000000.0
2015-10-12 16:00:00,1.90680992494566,4.61665806009367,1.43919753897221,1.5820604436113894,3.34600746391787,6.198718503705059,0.0,3.2603407133999998,2.452914863,28.408869999999997,441.04,37.267154468979456,578.5624633080689,5.247256151896145,-0.0,-0.0,0.0,-0.0,3.34600746391787,6.198718503705059,0.0,0.0,5.247256151896145,-0.0,-0.0,-0.0,1.901248687980145,-0.0,-0.0,-0.0,-5.247256151896145,0.0,0.0,0.0,-6.198718503719999,0.0,0.0,0.0,193.4998065,1000000.0
2015-10-12 16:15:00,2.025010540179855,4.694086287516624,1.3011977749518,1.6085939520996309,3.3262083151316553,6.302680239616255,0.0,3.2530101124499997,2.44733949025,28.408869999999997,441.04,37.38394268253361,580.3755686412245,5.2637000602324004,-0.0,-0.0,0.0,-0.0,3.3262083151316553,6.302680239616255,0.0,0.0,5.2637000602324004,-0.0,-0.0,-0.0,1.9374917451004001,-0.0,-0.0,-0.0,-5.2637000602324004,0.0,0.0,0.0,-6.302680239599999,0.0,0.0,0.0,193.4996130001935,1000000.0
2015-10-12 16:30:00,2.147411177275185,4.771514514939579,1.17119799725142,1.635127460587872,3.318609174526605,6.406641975527451,0.0,3.2456795114999997,2.4417641175,28.408869999999997,441.04,37.58854074808994,583.5518981056828,5.292507691870876,-0.0,-0.0,0.0,-0.0,3.318609174526605,6.406641975527451,0.0,0.0,5.292507691870876,-0.0,-0.0,-0.0,1.973898517342876,-0.0,-0.0,-0.0,-5.292507691870876,0.0,0.0,0.0,-6.4066419755199995,0.0,0.0,0.0,193.4994195005805,1000000.0
2015-10-12 16:45:00,2.2650117893863646,4.848942742362533,1.06479817919511,1.6616609690761135,3.3298099685814746,6.510603711438646,0.0,3.2383489105499996,2.43618874475,28.408869999999997,441.04,37.950267851026105,589.1676132495434,5.343439264008193,-0.0,-0.0,0.0,-0.0,3.3298099685814746,6.510603711438646,-0.003095995356034109,0.0,5.343439264008193,-0.0,0.003159178934710952,-0.0,2.010470116493482,-0.0,-0.0,-0.0,-5.343439264008193,0.0,-0.0030959953560167333,0.0,-6.510603711439999,0.0,0.0,0.0,193.5,1000000.0
2015-10-12 17:00:00,2.374812360898335,4.926370969785488,0.98239832009887,1.688194477564355,3.357210680997205,6.614565447349843,0.0,3.2310183095999996,2.430613372,30.705569999999994,441.81,41.486436453769464,596.9315172993007,5.40441834543628,-0.0,-0.0,0.0,-0.0,3.357210680997205,6.614565447349843,0.0,0.0,5.40441834543628,-0.0,-0.0,-0.0,2.047207664440281,-0.0,-0.0,-0.0,-5.40441834543628,0.0,0.0,0.0,-6.6145654473599995,0.0,0.0,0.0,193.4998065,1000000.0
2015-10-12 17:15:00,2.4642128262277647,4.957826187176064,0.9243984192787,1.698973715387703,3.388611245506465,6.656799902563767,0.0,3.1985566909499994,2.4059854227499997,30.705569999999994,441.81,41.98833094471337,604.153073682847,5.469799902065114,-0.0,-0.0,0.0,-0.0,3.388611245506465,6.656799902563767,0.0,0.0,5.469799902065114,-0.0,-0.0,-0.0,2.0811886565571145,-0.0,-0.0,-0.0,-5.469799902065114,0.0,0.0,0.0,-6.656799902559999,0.0,0.0,0.0,193.4996130001935,1000000.0
2015-10-12 17:30:00,2.5230131322833547,4.989281404566639,0.8871984828905901,1.709752953211051,3.410211615173945,6.699034357777689,0.0,3.1660950722999996,2.3813574735,30.705569999999994,441.81,42.420344254560995,610.3691380784528,5.526078070468778,-0.0,-0.0,0.0,-0.0,3.410211615173945,6.699034357777689,-1.1368683772161603e-13,0.0,5.526078070468778,-0.0,-0.0,-0.0,2.1158664552967785,-0.0,-0.0,-0.0,-5.526078070468778,0.0,0.0,0.0,-6.699034357759998,0.0,0.0,0.0,193.49941950058053,1000000.0
2015-10-12 17:45:00,2.54161322909685,5.020736621957214,0.8699985123025399,1.720532191034399,3.4116117413993896,6.741268812991613,0.0,3.13363345365,2.3567295242500004,30.705569999999994,441.81,42.72705885716096,614.78233016623,5.566033635872706,-0.0,-0.0,0.0,-0.0,3.4116117413993896,6.741268812991613,-0.0030959953559204223,0.0,5.566033635872706,-0.0,0.0031591789346485937,-0.0,2.1512627155380573,-0.0,-0.0,-0.0,-5.566033635872706,0.0,-0.0030959953559556216,0.0,-6.741268813,0.0,0.0,0.0,193.5,1000000.0
2015-10-12 18:00:00,2.5128130791920698,5.05219183934779,0.8651985205105299,1.731311428857747,3.3780115997025995,6.783503268205537,0.0,3.1011718349999997,2.3321015750000003,39.10697,464.56,-0.0,-0.0,0.0,-0.0,-0.0,92.43458840148233,-0.0,3.3780115997025995,6.783503268205537,100.00000000000011,0.0,-0.0,92.43458840148233,-0.0,100.0,2.187399998813674,-0.0,-0.0,-0.0,0.0,-92.43458840148233,0.0,-98.0,-6.783503268199999,0.0,0.0,0.0,168.49980649999998,1000000.0
2015-10-12 18:15:00,2.4552127793825105,5.064289999882627,0.8651985205105299,1.7354572895590348,3.32041129989304,6.799747289441662,0.0,3.0645628762499997,2.30445618125,39.10697,464.56,-0.0,-0.0,0.0,-0.0,-0.0,92.46075764197008,-0.0,3.32041129989304,6.799747289441662,100.0,0.0,-0.0,92.46075764197008,-0.0,100.0,2.218831058137928,-0.0,-0.0,-0.0,0.0,-92.46075764197008,0.0,-98.0,-6.799747289439999,0.0,0.0,0.0,143.49963800019347,1000000.0
